x,y,theta,velocity
17.050638,95.725964,-2.140100,
17.002540,95.662112,-2.255724,
16.956466,95.596736,-2.175633,
16.910863,95.531014,-2.201358,
16.862915,95.466977,-2.194890,
16.817428,95.401182,-2.140100,
16.770344,95.336551,-2.177391,
16.724658,95.270879,-2.180803,
16.677468,95.206289,-2.209462,
16.631016,95.141175,-2.163939,
16.585391,95.075503,-2.243332,
16.539765,95.009832,-2.169197,
16.494614,94.943791,-2.171049,
16.449474,94.877743,-2.169649,
16.402808,94.812809,-2.166359,
16.357842,94.746642,-2.173527,
16.312399,94.680802,-2.176662,
16.266979,94.614947,-2.162869,
16.220201,94.550114,-2.163939,
16.175977,94.483452,-2.157235,
16.131652,94.416853,-2.160226,
16.087113,94.350398,-2.160226,
16.042847,94.283762,-2.154233,
15.998661,94.217074,-2.159392,
15.954183,94.150577,-2.162571,
15.907955,94.085316,-2.193195,
15.863155,94.019046,-2.162816,
15.818495,93.952672,-2.162127,
15.773956,93.886217,-2.161385,
15.732184,93.818058,-2.155520,
15.687913,93.751424,-2.160226,
15.643375,93.684969,-2.159639,
15.599055,93.618368,-2.155955,
15.554902,93.551658,-2.158070,
15.510416,93.485167,-2.161304,
15.465950,93.418663,-2.154284,
15.421927,93.351867,-2.163939,
15.379693,93.283995,-2.149211,
15.336145,93.216886,-2.144375,
15.292873,93.149600,-2.145941,
15.249207,93.082584,-2.068609,
15.206919,93.014731,-2.142256,
15.163661,92.947435,-2.141946,
15.120394,92.880145,-2.140751,
15.078361,92.812142,-2.138424,
15.034570,92.745205,-2.104771,
14.993658,92.676458,-2.104771,
14.950266,92.609272,-2.163939,
14.909219,92.540624,-2.119858,
14.866369,92.473069,-2.132598,
14.823680,92.405410,-2.135105,
14.782139,92.337104,-2.145898,
14.739086,92.269676,-2.136439,
14.698011,92.201057,-2.089260,
14.656890,92.132464,-2.101487,
14.615066,92.064302,-2.068609,
14.572868,91.996360,-2.126384,
14.531533,91.927904,-2.077959,
14.490422,91.859288,-2.126511,
14.448842,91.790950,-2.087915,
14.407765,91.722357,-2.090135,
14.366305,91.653952,-2.138807,
14.326185,91.584764,-2.125245,
14.284095,91.516732,-2.115136,
14.244865,91.447070,-2.135941,
14.203728,91.378492,-2.092570,
14.162193,91.310131,-2.093177,
14.121659,91.241200,-2.163939,
14.080250,91.172794,-2.115101,
14.040378,91.103448,-2.081213,
14.000862,91.033929,-2.115551,
13.960926,90.964617,-2.084565,
13.921705,90.894933,-2.120225,
13.881320,90.825906,-2.039639,
13.841278,90.756697,-2.114122,
13.801778,90.687167,-1.989290,
13.762580,90.617472,-2.112341,
13.722349,90.548360,-2.019585,
13.682211,90.479258,-2.067733,
13.644069,90.408939,-2.076848,
13.603603,90.339959,-2.066475,
13.566548,90.269086,-2.074866,
13.527432,90.199306,-2.103981,
13.487174,90.130207,-2.060755,
13.449005,90.059901,-2.061822,
13.408658,89.990899,-2.063045,
13.372120,89.919786,-2.069742,
13.332212,89.850452,-2.090142,
13.293273,89.780576,-2.032069,
13.257390,89.709078,-2.021548,
13.218936,89.638932,-2.084334,
13.179494,89.569332,-2.090651,
13.142036,89.498690,-1.995471,
13.103207,89.428900,-2.090479,
13.064870,89.358691,-2.059222,
13.027455,89.287980,-2.055235,
12.990885,89.216838,-2.013603,
12.954068,89.145882,-2.150975,
12.915488,89.075884,-2.052446,
12.878572,89.004912,-2.046899,
12.841786,88.933871,-2.051930,
12.805033,88.862814,-2.050091,
12.769044,88.791367,-2.032206,
12.730506,88.721292,-2.109420,
12.692867,88.650757,-2.063045,
12.657364,88.579107,-2.017812,
12.621828,88.507438,-2.038637,
12.586034,88.435892,-2.038926,
12.549978,88.364479,-2.041981,
12.514036,88.293010,-2.044642,
12.478296,88.221444,-2.044474,
12.442681,88.149815,-2.025956,
12.406717,88.078358,-2.026077,
12.371099,88.006749,-1.987699,
12.335415,87.935180,-2.060188,
12.299830,87.863539,-2.026728,
12.264089,87.791968,-2.034006,
12.228115,87.720513,-2.036567,
12.192032,87.649113,-2.042903,
12.156229,87.577579,-2.043372,
12.120877,87.505820,-2.043554,
12.085013,87.434312,-2.027595,
12.049022,87.362875,-2.056550,
12.013305,87.291337,-2.010979,
11.981422,87.217986,-1.996914,
11.946210,87.146182,-2.053292,
11.910834,87.074434,-2.017357,
11.876293,87.002275,-2.017058,
11.841736,86.930124,-2.018016,
11.806679,86.858215,-2.048312,
11.772844,86.785783,-1.931653,
11.739246,86.713269,-2.005132,
11.704274,86.641374,-1.993358,
11.671695,86.568310,-1.982231,
11.639868,86.494914,-1.993434,
11.605522,86.422710,-2.033607,
11.570994,86.350550,-2.019815,
11.536640,86.278303,-2.009601,
11.505184,86.204854,-2.061969,
11.470992,86.132599,-1.946342,
11.439605,86.059027,-1.991177,
11.406186,85.986344,-2.008454,
11.372286,85.913952,-1.890654,
11.340580,85.840556,-1.999855,
11.307209,85.767849,-2.016634,
11.275486,85.694427,-1.959341,
11.243278,85.621200,-2.008825,
11.209856,85.548615,-1.890654,
11.177655,85.475430,-1.980965,
11.146582,85.401718,-1.951920,
11.114771,85.328322,-1.991881,
11.080255,85.256177,-1.986833,
11.048807,85.182740,-1.979145,
11.018227,85.108823,-1.949453,
10.986018,85.035650,-1.978660,
10.955590,84.961669,-1.949328,
10.923256,84.888541,-1.977254,
10.893008,84.814486,-1.947997,
10.862727,84.740488,-1.988907,
10.830443,84.667334,-1.970357,
10.800549,84.593130,-1.949321,
10.768558,84.519857,-1.981417,
10.737899,84.445973,-1.946204,
10.708026,84.371802,-1.905809,
10.675895,84.298590,-1.937179,
10.646280,84.224289,-1.969063,
10.616931,84.149880,-1.972532,
10.586807,84.075781,-1.931346,
10.556352,84.001819,-1.969791,
10.526174,83.927732,-1.949887,
10.495462,83.853870,-1.979777,
10.464087,83.780386,-1.904665,
10.436628,83.705281,-1.953075,
10.407306,83.630851,-1.927819,
10.378729,83.556136,-1.968568,
10.348991,83.481890,-1.935417,
10.318764,83.407832,-1.921485,
10.289401,83.333434,-1.974301,
10.260298,83.258930,-1.967720,
10.231716,83.184278,-1.890654,
10.202954,83.109685,-1.926793,
